Filename,RMS,Kurtosis,Peak_to_Peak,Crest_Factor,Skewness,Max_FFT_Peak,Cycle,RUL_Cycles,Health_State
2004.02.16.12.22.39,0.0918239707351109,0.5832556522576771,0.91,5.074927010018145,-0.03048354319263104,0.035460800335873836,587,396,Early_Degradation
2004.02.16.12.32.39,0.08981583914286778,0.5313526949232945,1.066,6.056837464562331,-0.004265579670543827,0.03219808306478521,588,395,Early_Degradation
2004.02.16.12.42.39,0.09123699259817464,0.4307299921087786,0.832,4.625316351728141,-0.0505288941318044,0.038681080809241396,589,394,Early_Degradation
2004.02.16.12.52.39,0.090868854030479,0.543120842220695,0.869,4.9962108016197995,-0.030888378232713527,0.035568198125652685,590,393,Early_Degradation
2004.02.16.13.02.39,0.08962443312887326,0.5000568354441408,0.876,5.500731528017449,-0.03241857365368439,0.03818694905866008,591,392,Early_Degradation
2004.02.16.13.12.39,0.08982404539353243,0.44308004759376196,0.874,5.5441718570619924,0.008680003884526426,0.04324208635444579,592,391,Early_Degradation
2004.02.16.13.22.39,0.09140617654911579,0.5828125625920308,0.944,5.470089267221889,0.005042525841349812,0.03986619532546423,593,390,Early_Degradation
2004.02.16.13.32.39,0.09195853451590287,0.4359665616194084,0.808,4.621647746137419,-0.055027476575790685,0.040931900351579564,594,389,Early_Degradation
2004.02.16.13.42.39,0.09039873667146503,0.47912682547507224,0.767,4.269970704381939,-0.008994214156270677,0.027686998897228216,595,388,Early_Degradation
2004.02.16.13.52.39,0.09161855206251215,0.47732192161953524,0.903,4.955327717217738,-0.03595667677055766,0.031018562946491787,596,387,Early_Degradation
2004.02.16.14.02.39,0.09144305642507458,0.5755229887249769,0.849,4.910159048175575,0.018024298933638716,0.042328623664597796,597,386,Early_Degradation
2004.02.16.14.12.39,0.09038385103182842,0.385410349683454,0.869,5.266426932484971,0.011194814783252951,0.038222758173829245,598,385,Early_Degradation
2004.02.16.14.22.39,0.09101168178153354,0.5069703567366908,0.779,4.296151322387952,0.015227645482240263,0.03434998033098883,599,384,Early_Degradation
2004.02.16.14.32.39,0.09111499109127158,0.5420037471466377,0.9530000000000001,5.443670022054301,0.01990016495650028,0.03411480646156131,600,383,Early_Degradation
2004.02.16.14.42.39,0.09316506452553379,0.5609820953544635,0.994,5.871298904506147,-0.002375529843010001,0.030577116958517964,601,382,Early_Degradation
2004.02.16.14.52.39,0.09196030611296717,0.39486897540859767,0.821,4.860792338413562,-0.0060814349831588375,0.033703372375631084,602,381,Early_Degradation
2004.02.16.15.02.39,0.09220456198041396,0.7432975552995371,0.991,5.455260939846313,0.042682115673109276,0.029958417703261037,603,380,Early_Degradation
2004.02.16.15.12.39,0.09182987332434706,0.5517784022496657,0.813,4.813247975485684,-0.08015390921864018,0.04285657257918787,604,379,Early_Degradation
2004.02.16.15.22.39,0.09341100455237795,0.46252264920486175,0.917,5.3526878216234035,-0.0029152523179089875,0.0408761855685276,605,378,Early_Degradation
2004.02.16.15.32.39,0.09314935818183344,0.6215580358289516,0.8280000000000001,4.798744304174215,0.020015575893097215,0.033778876164202255,606,377,Early_Degradation
2004.02.16.15.42.39,0.09361258209954337,0.5944372850986572,0.925,5.373208760901874,-0.06288268724045408,0.036175515160527895,607,376,Early_Degradation
2004.02.16.15.52.39,0.09453647609520888,0.4948223120819719,0.8200000000000001,4.7494889914546485,-0.03499771217809009,0.028302579585826305,608,375,Early_Degradation
2004.02.16.16.02.39,0.09488179632277996,0.45458474965973483,0.838,4.479257051179924,-0.05345132863514018,0.041835792361993696,609,374,Early_Degradation
2004.02.16.16.12.39,0.09591115706125188,0.5121334435393043,0.903,5.192304663355432,0.011267629088632913,0.03173697729590748,610,373,Early_Degradation
2004.02.16.16.22.39,0.09453624651051508,0.45030249249972787,0.9450000000000001,5.066839090954716,-0.021704374893095214,0.03656950240842327,611,372,Early_Degradation
2004.02.16.16.32.39,0.09484404113423192,0.5362435114092148,0.872,4.765717982251608,-0.03152018402464271,0.04328425494067323,612,371,Early_Degradation
2004.02.16.16.42.39,0.09559869276613436,0.4700351608607565,0.889,4.728097630213034,-0.029625122049336962,0.04171133478925743,613,370,Early_Degradation
2004.02.16.16.52.39,0.0962706846686077,0.48214773837679425,0.867,4.539283750930474,-0.016392114499991454,0.030752655497129047,614,369,Early_Degradation
2004.02.16.17.02.39,0.09629343885845754,0.4809149930704564,0.8160000000000001,4.413592046378053,0.00040881731305404987,0.03620194502046745,615,368,Early_Degradation
2004.02.16.17.12.39,0.09498840749582946,0.7511586473517373,0.974,5.348020457571095,0.02138280067933913,0.044755927473332464,616,367,Early_Degradation
2004.02.16.17.22.39,0.09552074356479788,0.6564783060272297,0.9670000000000001,5.265871354948877,-0.038974765964673,0.040540617914517914,617,366,Early_Degradation
2004.02.16.17.32.39,0.09492288322509818,0.5195036890723932,0.898,4.856573418035143,-0.04191146010988256,0.03667354228887889,618,365,Early_Degradation
2004.02.16.17.42.39,0.09428204497096067,0.47955622735407344,0.9450000000000001,5.080500209159997,0.024794250109829986,0.038530055481297475,619,364,Early_Degradation
2004.02.16.17.52.39,0.09331646084820391,0.6900665599350058,0.879,5.28309735161281,-0.04144753497726455,0.04188414820946098,620,363,Early_Degradation
2004.02.16.18.02.39,0.09846557957645975,0.6142024183200445,1.045,5.606019345178097,0.007110728644009216,0.04171616550183683,621,362,Early_Degradation
2004.02.16.18.12.39,0.09505307008620237,0.5214360964550426,0.867,4.702635617852906,-0.030028712415334273,0.04128148927288187,622,361,Early_Degradation
2004.02.16.18.22.39,0.09558984315937742,0.5461967132436896,0.859,4.519308124469282,-0.04973483089447392,0.036224480974166084,623,360,Early_Degradation
2004.02.16.18.32.39,0.09694473044843,0.7066014705423598,1.03,5.539238101170208,0.03707694695852091,0.04271143240157819,624,359,Early_Degradation
2004.02.16.18.42.39,0.0965114094210498,0.5868126529442286,1.0110000000000001,5.315433169228793,0.005347423829440987,0.04053305007476455,625,358,Early_Degradation
2004.02.16.18.52.39,0.09612524026709245,0.5574171385605213,0.8320000000000001,4.442121074468394,-0.02897750517399276,0.03854285984521734,626,357,Early_Degradation
2004.02.16.19.02.39,0.09615338622035434,0.5643935427422329,0.96,5.616026279118465,0.00610786179682812,0.03491156527763257,627,356,Early_Degradation
2004.02.16.19.12.39,0.09568015540681293,0.5436207732186147,0.882,4.671814666074681,-0.020913074033234186,0.032646228751931676,628,355,Early_Degradation
2004.02.16.19.22.39,0.09588543375429867,0.5675984206307501,0.883,4.807820477749344,-0.027514076223508314,0.02657764114437419,629,354,Early_Degradation
2004.02.16.19.32.39,0.09359121892445693,0.5771797568819839,0.815,4.6158171547110785,0.045614765105353415,0.03183434495554909,630,353,Early_Degradation
2004.02.16.19.42.39,0.0978013926401038,0.6771886124561832,1.077,5.541842809703744,-0.02843193631710454,0.037710906487984946,631,352,Early_Degradation
2004.02.16.19.52.39,0.09710681060572232,0.6499851458312187,0.9299999999999999,5.056287467113987,0.05948135770925023,0.02905419876450286,632,351,Early_Degradation
2004.02.16.20.02.39,0.09409151883148463,0.5973913543767053,0.871,4.825088991944234,0.00601573266892025,0.029490806868882825,633,350,Early_Degradation
2004.02.16.20.12.39,0.09633701373222937,0.5472246871079167,0.996,5.781785428084143,0.0276087482568102,0.03413284196578705,634,349,Early_Degradation
2004.02.16.20.22.39,0.09589212714726963,0.6811948931940965,0.9590000000000001,5.318475687081101,-0.007184546000463887,0.034461329006132004,635,348,Early_Degradation
2004.02.16.20.32.39,0.09741922811159702,0.5790203454839511,1.04,5.666231954797937,-0.04887423782855838,0.03982084365036387,636,347,Early_Degradation
2004.02.16.20.42.39,0.0976594566973515,0.6133940913684968,0.896,4.648806873039297,-0.02686820871756509,0.0320690109522303,637,346,Early_Degradation
2004.02.16.20.52.39,0.09483689122646313,0.6512805700988582,0.954,5.198398446431252,0.0332188784218825,0.03227997677416183,638,345,Early_Degradation
2004.02.16.21.02.39,0.09751085676733642,0.5207344685544979,0.8939999999999999,4.912273020225602,-0.022260994597276342,0.03959695492948953,639,344,Early_Degradation
2004.02.16.21.12.39,0.09844802225508394,0.5386898269168503,0.867,4.642043010223804,-0.015103373647776542,0.043138043453606445,640,343,Early_Degradation
2004.02.16.21.22.39,0.09941949426467503,0.6725187096744207,0.871,4.415632558690821,-0.02123072572011468,0.039544701822581206,641,342,Early_Degradation
2004.02.16.21.32.39,0.09837946999850884,0.5520838440108813,0.915,5.011207621827972,0.0330496423725162,0.03135396411619814,642,341,Early_Degradation
2004.02.16.21.42.39,0.09805131488951334,0.6552368688722146,0.8089999999999999,4.212079749716576,-0.03163399196956978,0.033783924646654195,643,340,Early_Degradation
2004.02.16.21.52.39,0.09792751075811766,0.6111333437801081,0.876,4.860737781524426,4.218274879528586e-06,0.040092221691101854,644,339,Early_Degradation
2004.02.16.22.02.39,0.09727314629554436,0.5724844892623211,0.877,5.047641288704543,-0.036247240812406614,0.026921360471706332,645,338,Early_Degradation
2004.02.16.22.12.39,0.09838645353035777,0.5403197851984634,0.855,4.716095927737355,-0.027033723995058132,0.042452678442815694,646,337,Early_Degradation
2004.02.16.22.22.39,0.10379379699636138,1.0579778032148015,0.984,4.778705149695376,0.02224209670061174,0.03303997737974839,647,336,Early_Degradation
2004.02.16.22.32.39,0.10638649114453806,0.8593839482326833,0.996,4.699844384586853,-0.058150663672739876,0.03599502068161051,648,335,Early_Degradation
2004.02.16.22.42.39,0.10502789459271344,0.8594033690020813,0.9550000000000001,4.741597025392335,-0.036005389568740095,0.0405325045587502,649,334,Early_Degradation
2004.02.16.22.52.39,0.10535479352896693,0.8345135768103153,0.9490000000000001,4.840785449899086,-0.04559297185090279,0.041287257847390145,650,333,Early_Degradation
2004.02.16.23.02.39,0.1062761847330165,0.8989962838910843,1.0470000000000002,4.958777469629128,-0.04214172701670748,0.03957790463858214,651,332,Early_Degradation
2004.02.16.23.12.39,0.10429216187852698,0.7805928630818695,0.892,4.381920443005877,-0.0405011399857617,0.036819899354655336,652,331,Early_Degradation
2004.02.16.23.22.39,0.1058579707010176,0.932443746332901,0.999,4.798882395412221,-0.021959523457071087,0.04207234424452169,653,330,Early_Degradation
2004.02.16.23.32.39,0.10620989914212917,0.7618131670541999,0.942,4.528767644046565,-0.018680843374084922,0.03994332402628195,654,329,Early_Degradation
2004.02.16.23.42.39,0.10301590204535778,1.035295589771101,1.02,5.542833030965055,-0.005549846191328379,0.042996736821261566,655,328,Early_Degradation
2004.02.16.23.52.39,0.10596938126470778,0.7446224362206095,0.986,4.6522867982557665,-0.05052026083159421,0.03783947085685952,656,327,Early_Degradation
2004.02.17.00.02.39,0.10595938103673266,0.8544294796051406,1.057,5.0019162512576765,-0.02282361658493963,0.0422271753700724,657,326,Early_Degradation
2004.02.17.00.12.39,0.10464030419355035,0.9503298348422975,1.0230000000000001,5.246543879680346,-0.06483677415511667,0.02697156274467022,658,325,Early_Degradation
2004.02.17.00.22.39,0.10564207193765772,0.8951812464408859,0.969,4.6193712869837436,-0.022863855306557938,0.03338719605061538,659,324,Early_Degradation
2004.02.17.00.32.39,0.10435954367219488,0.7816348788004697,0.9570000000000001,4.752799169283455,-0.037082335313783285,0.038883445484013276,660,323,Early_Degradation
2004.02.17.00.42.39,0.10662787171909487,0.7678642560795552,0.964,4.736097086973874,-0.03740551442805824,0.042847784963201734,661,322,Early_Degradation
2004.02.17.00.52.39,0.10662177420384168,0.765469776591543,0.969,4.558167954410286,-0.014485438513994796,0.04053818852903763,662,321,Early_Degradation
2004.02.17.01.02.39,0.10470268546579882,0.7869819151709754,1.216,6.064791332974069,-0.038785664155529954,0.04199534370847199,663,320,Early_Degradation
2004.02.17.01.12.39,0.10421010318327466,0.8916386740504207,0.9570000000000001,4.711634840435081,0.03003721306603901,0.03396380761345558,664,319,Early_Degradation
2004.02.17.01.22.39,0.10612328036187736,0.8149963220300802,1.006,4.9659221665945825,-0.05855082417662549,0.041153726306177876,665,318,Early_Degradation
2004.02.17.01.32.39,0.10685637013248496,0.9259511693175684,1.0110000000000001,4.9786451622299435,-0.02436546304425811,0.039961633486915074,666,317,Early_Degradation
2004.02.17.01.42.39,0.10484058257137954,0.7773012336510239,1.045,5.751589009662018,-0.04778357028931343,0.033813443478678804,667,316,Early_Degradation
2004.02.17.01.52.39,0.10359935976515493,0.8176352010912522,0.899,4.575317408537241,0.0076991910768523485,0.041507619859690086,668,315,Early_Degradation
2004.02.17.02.02.39,0.1061608500070471,0.6430516614183497,1.0250000000000001,5.2655941178593775,-0.046073558652955156,0.04321335016006861,669,314,Early_Degradation
2004.02.17.02.12.39,0.10631852845194717,0.7746946322817005,0.9570000000000001,4.618197420216771,-0.06889835567028421,0.03188032989871119,670,313,Early_Degradation
2004.02.17.02.22.39,0.10491263548297877,0.7594868721250303,0.921,4.632425364574851,-0.05970775277350097,0.033332880477527575,671,312,Early_Degradation
2004.02.17.02.32.39,0.1029637437136551,0.7345061687411087,0.957,4.690971167807612,-0.002428813659855202,0.04277514254316714,672,311,Early_Degradation
2004.02.17.02.42.39,0.10200354165305059,0.9054039207769429,1.104,5.411576274104094,-0.01790827273292484,0.03636925138155498,673,310,Early_Degradation
2004.02.17.02.52.39,0.10489127136513195,0.7653851180387234,0.903,4.395026869728432,-0.032580534143837284,0.03908241629364443,674,309,Early_Degradation
2004.02.17.03.02.39,0.10283863459626931,0.8056773825533741,0.977,4.823089626931873,-0.02134167948916816,0.040401911279824544,675,308,Early_Degradation
2004.02.17.03.12.39,0.104138791478608,0.767350526474162,1.0670000000000002,5.156579414929311,-0.0453236704588022,0.03822595479894377,676,307,Early_Degradation
2004.02.17.03.22.39,0.10527105383433104,0.8042036898939058,1.052,5.034621867544539,-0.02149548155331198,0.04216302614032728,677,306,Early_Degradation
2004.02.17.03.32.39,0.10531576914436294,0.8374606137177665,0.9650000000000001,4.823588678992277,-0.005411978713467028,0.03646876669895354,678,305,Early_Degradation
2004.02.17.03.42.39,0.10321447893638458,0.7876753191941406,0.877,4.379230131910904,0.004344139839311848,0.04130415385579963,679,304,Early_Degradation
2004.02.17.03.52.39,0.10400314819265989,0.7657113842738918,0.9470000000000001,4.692165204214357,-0.029368027861976297,0.03985996276663024,680,303,Early_Degradation
2004.02.17.04.02.39,0.10480054064895132,0.8513716239181859,0.969,4.770967298395615,-0.04638696069503723,0.04030702408966129,681,302,Early_Degradation
2004.02.17.04.12.39,0.10488916094613579,0.8011197732616546,1.03,5.005283150437005,-0.005933738228531229,0.04322998840142464,682,301,Early_Degradation
2004.02.17.04.22.39,0.10448049403028538,0.8875430047913371,1.057,5.091859050046229,-0.011294745799652235,0.04133958478167568,683,300,Early_Degradation
2004.02.17.04.32.39,0.10532482726442635,0.8239941692202497,1.05,5.098512506141538,-0.053580327548383336,0.04048045083347808,684,299,Early_Degradation
2004.02.17.04.42.39,0.10710761691664371,0.9259360914985333,1.07,5.247058647255582,-0.03482180885041305,0.03691876108799546,685,298,Early_Degradation
2004.02.17.04.52.39,0.10712431104832426,1.0499797079690092,0.997,4.835503225885819,0.0012977414078426674,0.030348137872432873,686,297,Early_Degradation
2004.02.17.05.02.39,0.10520757314597474,0.8787991225503635,1.065,5.199244993975782,-0.0303828961021568,0.041197908287277596,687,296,Early_Degradation
2004.02.17.05.12.39,0.1051648280769437,0.8321046946773341,0.927,4.849529646276442,-0.03051343558569358,0.04164475252603885,688,295,Early_Degradation
2004.02.17.05.22.39,0.10574962299541249,0.8605328986184082,0.9450000000000001,4.643042118371229,-0.03352447307743038,0.0413364737953907,689,294,Early_Degradation
2004.02.17.05.32.39,0.10543929148781836,0.9539876786626973,1.145,5.5292475554511835,-0.08485689422111355,0.03860682016613468,690,293,Early_Degradation
2004.02.17.05.42.39,0.10669288280028043,0.9485028239098772,0.944,4.5270119435615355,-0.02196034307258449,0.03973333561962884,691,292,Early_Degradation
2004.02.17.05.52.39,0.10714596999756337,0.932492736168892,1.028,5.198515147396728,-0.023710010554168236,0.0393649258238008,692,291,Early_Degradation
2004.02.17.06.02.39,0.10824558011870218,1.0423942932084937,1.008,4.665317076161871,-0.059173989208342936,0.039525008086661075,693,290,Early_Degradation
2004.02.17.06.12.39,0.1066530244622867,1.1178083967298198,1.054,5.100651873082547,-0.02320078481346431,0.028812440186442873,694,289,Early_Degradation
2004.02.17.06.22.39,0.10575230009134258,0.9838773110024168,0.977,4.642924580804933,-0.0176094192684152,0.04409953131495569,695,288,Early_Degradation
2004.02.17.06.32.39,0.10728003431076423,1.068532133388807,1.074,5.164054541170739,-0.053502390095079705,0.04090174107872878,696,287,Early_Degradation
2004.02.17.06.42.39,0.1092699857470305,1.1376804821538258,1.028,4.850370830314627,-0.053414763432014706,0.04154762374954717,697,286,Early_Degradation
2004.02.17.06.52.39,0.10650088073652841,0.9490147794299428,0.984,4.741744378920877,-0.0430458749481006,0.03877607461313379,698,285,Early_Degradation
2004.02.17.07.02.39,0.10979059235618448,1.0141714282015117,1.0979999999999999,5.246350667895339,-0.02149128811196038,0.043252094007313086,699,284,Early_Degradation
2004.02.17.07.12.39,0.11276782356350593,1.0775865528894446,1.092,4.895012900014061,0.010692169773799949,0.03826136071793089,700,283,Severe_Fault
2004.02.17.07.22.39,0.12028870746886945,1.345963647530156,1.169,4.888239000072252,-0.008205888018520827,0.029971253623548202,701,282,Severe_Fault
2004.02.17.07.32.39,0.16689628653443545,2.3890722982950106,1.584,4.841329716584135,-0.1349700516951401,0.05224829005583296,702,281,Severe_Fault
2004.02.17.07.42.39,0.1717619405135619,2.3850877136573763,1.75,5.129191869129587,-0.09728691498686165,0.0514072656555844,703,280,Severe_Fault
2004.02.17.07.52.39,0.1737544359258383,2.6268074089323488,1.782,5.19698932127134,-0.04025486919192273,0.05634055963014182,704,279,Severe_Fault
2004.02.17.08.02.39,0.17177918437224501,2.6189030455499056,1.76,5.670069670307947,-0.1417596614112363,0.0442897383886894,705,278,Severe_Fault
2004.02.17.08.12.39,0.16911726137713776,2.507133901376002,1.6669999999999998,5.008358951766427,-0.1168414779399861,0.05102195974731414,706,277,Severe_Fault
2004.02.17.08.22.39,0.17369180469319248,2.5064066518245713,1.6949999999999998,4.991599641764699,-0.015041003205504614,0.051959467594855514,707,276,Severe_Fault
2004.02.17.08.32.39,0.16859953520542212,2.4672653367974213,1.643,5.1542250540546135,-0.12751043045232785,0.0594370356364761,708,275,Severe_Fault
2004.02.17.08.42.39,0.16686560557006835,2.686524509219736,1.662,5.04597665087231,-0.07891080344932823,0.05877535526577422,709,274,Severe_Fault
2004.02.17.08.52.39,0.17252337180324112,2.2215812294847064,1.526,4.497941043637841,-0.09168321062484432,0.055509075922368825,710,273,Severe_Fault
2004.02.17.09.02.39,0.16982476952361808,2.547557372864662,1.722,5.882533766876263,-0.018109164324489644,0.052648744153903984,711,272,Severe_Fault
2004.02.17.09.12.39,0.1688369467847881,2.248777066522476,1.641,5.075902908463309,-0.03884108424155056,0.05345829840732186,712,271,Severe_Fault
2004.02.17.09.22.39,0.16849347762436717,2.29543109013067,1.569,4.706413352710007,-0.05479712710379407,0.05386278876662218,713,270,Severe_Fault
2004.02.17.09.32.39,0.16950951531182548,2.236064581689714,1.492,4.5248194671600075,-0.1002138237481717,0.05712221218645611,714,269,Severe_Fault
2004.02.17.09.42.39,0.16993603015753642,2.384176895930011,1.699,5.2725719580695065,-0.10499995365973235,0.0580556159493725,715,268,Severe_Fault
2004.02.17.09.52.39,0.16509543064755947,2.7590090372117437,1.601,5.17276550248951,-0.08651695112745453,0.05049607207829026,716,267,Severe_Fault
2004.02.17.10.02.39,0.16552700491300126,2.5098751429398396,1.592,5.24989833506473,-0.10884377951468961,0.04729818420184778,717,266,Severe_Fault
2004.02.17.10.12.39,0.16503688256696403,2.373606332702642,1.623,5.174600580009636,-0.12873370487884986,0.058337682054233266,718,265,Severe_Fault
2004.02.17.10.22.39,0.16810142507227036,2.3706120727907978,1.499,4.515130996196969,-0.09561982633912822,0.052654325526360936,719,264,Severe_Fault
2004.02.17.10.32.39,0.16409903551523772,2.5158891668515384,1.619,5.149329158782559,-0.11029405038528899,0.05837230769311979,720,263,Severe_Fault
2004.02.17.10.42.39,0.16516423703487537,2.3421508310443384,1.563,4.952645712890119,-0.09967779281608886,0.055943320219917804,721,262,Severe_Fault
2004.02.17.10.52.39,0.16412790006005987,2.578314431277734,1.553,5.026567386973398,-0.09651947641963422,0.05689193620577342,722,261,Severe_Fault
2004.02.17.11.02.39,0.16383674542174786,2.531885326050883,1.5750000000000002,4.8890128343793755,-0.12135667396202172,0.04671316712540662,723,260,Severe_Fault
2004.02.17.11.12.39,0.16321589900343655,2.6241708680097338,1.553,4.803453320126366,-0.12754527339732658,0.05877028470870597,724,259,Severe_Fault
2004.02.17.11.22.39,0.16847889623499585,2.3984384000021723,1.634,4.944239125330766,-0.10011542631288156,0.04531864019252372,725,258,Severe_Fault
2004.02.17.11.32.39,0.16697350674021613,2.3044913572063175,1.662,5.072660722105982,-0.10277178109530763,0.05744117815018848,726,257,Severe_Fault
2004.02.17.11.42.39,0.16563809588555936,2.6610620225085304,1.611,5.14374391958245,-0.06898382663531083,0.04775850148195105,727,256,Severe_Fault
2004.02.17.11.52.39,0.16415866735084764,2.4481806492189087,1.631,5.1291836264033615,-0.059910718152897474,0.04893313802541315,728,255,Severe_Fault
2004.02.17.12.02.39,0.16524972475984076,2.348742119130721,1.682,5.258707381666465,-0.07834211700700733,0.04445351351803107,729,254,Severe_Fault
2004.02.17.12.12.39,0.16630584896626643,2.555336429076207,1.704,5.195246910544831,-0.05067124987241958,0.059577702876092556,730,253,Severe_Fault
2004.02.17.12.22.39,0.1575511747218979,2.756871698389002,1.613,5.560097828183742,-0.10127559217528966,0.04548272364228623,731,252,Severe_Fault
2004.02.17.12.32.39,0.16212426031057164,2.539827058969368,1.57,4.866637169675833,-0.07638029661373541,0.054636381590542196,732,251,Severe_Fault
2004.02.17.12.42.39,0.1558261737820283,2.464085946432145,1.526,5.1531776015463935,-0.08740517331296606,0.05159923048073117,733,250,Severe_Fault
2004.02.17.12.52.39,0.15678997088686228,2.397824838205458,1.604,5.606225570205762,-0.08235462543050774,0.04475633926137221,734,249,Severe_Fault
2004.02.17.13.02.39,0.1541765147649866,2.380993795300869,1.538,5.085080242890817,-0.05083976910492171,0.044381945892573375,735,248,Severe_Fault
2004.02.17.13.12.39,0.15502766606671775,2.3857241830328233,1.552,5.508693813048403,-0.07974910128105614,0.049108113867662756,736,247,Severe_Fault
2004.02.17.13.22.39,0.15479955490008887,2.326244291018452,1.545,5.4392917741302815,-0.0451468627100626,0.04834615563970554,737,246,Severe_Fault
2004.02.17.13.32.39,0.1450686467016887,2.2603903426575673,1.472,5.314724886337388,-0.180925884572745,0.04540155586271616,738,245,Severe_Fault
2004.02.17.13.42.39,0.14251295959436022,2.398569851860411,1.446,5.192509861427269,-0.08434773312960187,0.037505180922516757,739,244,Severe_Fault
2004.02.17.13.52.39,0.14808891668890603,2.158488613774588,1.4500000000000002,5.354890589935021,-0.054764321966497546,0.04469841503444128,740,243,Severe_Fault
2004.02.17.14.02.39,0.14527101457545222,2.2044594195762057,1.557,5.761644501689813,-0.16539356866168542,0.0417014202033691,741,242,Severe_Fault
2004.02.17.14.12.39,0.1439164398197462,2.0271482740199875,1.428,4.968160352034321,-0.09428018059840623,0.04240414195834046,742,241,Severe_Fault
2004.02.17.14.22.39,0.13972712158296033,2.342641300811165,1.3900000000000001,5.052705169008826,-0.10366597950892527,0.032976502311730015,743,240,Severe_Fault
2004.02.17.14.32.39,0.13942111694991724,1.9866054341726365,1.377,5.0637949602402,-0.1211387100892232,0.03741192702409108,744,239,Severe_Fault
2004.02.17.14.42.39,0.1397635746076544,2.0716523614208295,1.375,5.051387326547824,-0.1608252571450786,0.03435744183059375,745,238,Severe_Fault
2004.02.17.14.52.39,0.14242094915360065,1.9998288945603404,1.443,5.195864459822321,-0.07639618602335731,0.043409481625878425,746,237,Severe_Fault
2004.02.17.15.02.39,0.13856824279089436,2.2251644103888673,1.491,5.636211644947012,-0.1446606286136689,0.03241705406821271,747,236,Severe_Fault
2004.02.17.15.12.39,0.14059532065276256,2.0884088755661026,1.4249999999999998,5.085517397202059,-0.13167135183397427,0.04036639540841332,748,235,Severe_Fault
2004.02.17.15.22.39,0.1344781462772739,2.5143137121380645,1.433,5.629167003443882,-0.06836804061909312,0.03408961166865569,749,234,Severe_Fault
2004.02.17.15.32.39,0.14053554724361556,2.029423852596696,1.367,4.931136387061805,-0.0453170028682196,0.0400520062418731,750,233,Severe_Fault
2004.02.17.15.42.39,0.1395541734739036,2.174915562196098,1.4409999999999998,5.338428282512318,-0.0914008024227015,0.034779781862530806,751,232,Severe_Fault
2004.02.17.15.52.39,0.13509444305715124,2.2229778685297505,1.353,5.188962123437032,-0.0877227269969415,0.03326332190442699,752,231,Severe_Fault
2004.02.17.16.02.39,0.135658014414925,2.1120656548190597,1.487,5.867695651864621,-0.1733873901842237,0.03139032530029144,753,230,Severe_Fault
2004.02.17.16.12.39,0.13497136089451994,2.2537976858385402,1.484,5.897546974032543,-0.1034686882208997,0.038725325391392035,754,229,Severe_Fault
2004.02.17.16.22.39,0.13189689984036773,2.2796867432564882,1.459,6.474753662034839,-0.18245891263737352,0.0357166879977966,755,228,Severe_Fault
2004.02.17.16.32.39,0.12851723194284104,1.9454752438008258,1.3210000000000002,5.337805181853369,-0.13136845360382987,0.03534096698581817,756,227,Severe_Fault
2004.02.17.16.42.39,0.12589233138504705,1.997542800174501,1.264,5.369667388522274,-0.10751198199200677,0.03860065702258275,757,226,Severe_Fault
2004.02.17.16.52.39,0.12576345778664455,1.909259789834607,1.3519999999999999,5.589858584311835,-0.12252295098274688,0.029739137312568532,758,225,Severe_Fault
2004.02.17.17.02.39,0.12436039114109293,2.0802240990981096,1.45,5.8700357453155805,-0.13352677000435864,0.03924181698249099,759,224,Severe_Fault
2004.02.17.17.12.39,0.12274867278273062,1.8499449241387067,1.3210000000000002,5.54792104128232,-0.07868867589669111,0.03525951702310353,760,223,Severe_Fault
2004.02.17.17.22.39,0.12051210248644377,1.8363394045741623,1.565,7.493022745755761,-0.07787959904526649,0.04310165714979213,761,222,Severe_Fault
2004.02.17.17.32.39,0.11666324734572582,1.4947850896938135,1.276,5.751596648904844,-0.1193046837291084,0.04079865639248291,762,221,Severe_Fault
2004.02.17.17.42.39,0.11792317642053819,1.7735457066958284,1.448,7.063920381436707,-0.10915909823304085,0.038739745719540704,763,220,Severe_Fault
2004.02.17.17.52.39,0.11285861527156722,1.4246082301984373,1.206,5.475877439698837,-0.07585617893913278,0.04091836543402219,764,219,Severe_Fault
2004.02.17.18.02.39,0.11249116241329249,1.552294876927517,1.162,5.182628889830203,-0.16297966657735716,0.034928642418213404,765,218,Severe_Fault
2004.02.17.18.12.39,0.11132827171042965,1.3309587974609647,1.175,5.793676055089729,-0.10000862201306106,0.038560151738674574,766,217,Severe_Fault
2004.02.17.18.22.39,0.1111174328659493,1.3866856891104478,1.1989999999999998,5.426690755720969,-0.1641831282160322,0.036470596680106514,767,216,Severe_Fault
2004.02.17.18.32.39,0.11086750498730173,1.6093428330193849,1.213,5.502062529947268,-0.18889016875287884,0.030199274179912555,768,215,Severe_Fault
2004.02.17.18.42.39,0.11017193970711474,1.3689570075773423,1.224,5.654796902988526,-0.13173266903017383,0.035319778857813504,769,214,Severe_Fault
2004.02.17.18.52.39,0.11003507652747033,1.273868225323242,1.096,4.989317656081834,-0.15478624773317098,0.042406496434496566,770,213,Severe_Fault
2004.02.17.19.02.39,0.1070069605194418,1.2220807735566197,1.101,5.205268379210869,-0.15159655183990764,0.043102856274748046,771,212,Severe_Fault
2004.02.17.19.12.39,0.1072848457833893,1.073305002899736,1.028,5.005366284727231,-0.15020876609878686,0.0376190541733889,772,211,Severe_Fault
